número,status,fecha_dictamen
66727-66965-GN,0,03-11-2011
32219-52552-HB,0,20-05-2019
17669-26850-LI,1,29-10-2017
62101-24403-BG,1,04-04-2012
39410-18540-IB,1,30-11-2012
47452-2176-FM,1,09-12-2015
85430-28750-JO,0,31-07-2019
9195-2123-BA,0,28-08-1988
96794-80044-IG,1,06-01-1966
83637-35729-MB,1,28-04-2003
23028-83776-DN,0,27-08-2019
89879-21521-HE,0,09-04-2006
70320-63177-AB,0,26-06-2018
59210-60315-HK,0,17-03-2015
96829-22106-BH,0,30-04-1996
53560-52416-EF,1,16-04-2018
67191-58761-NI,0,15-08-2019
67847-62767-EB,1,24-10-1994
41445-90457-HH,0,07-09-1988
26073-68612-FL,1,13-05-1994
74067-55122-MO,0,14-07-2016
35463-3466-HO,1,07-11-2011
74364-24052-MM,1,21-03-2015
8913-28259-EE,1,17-03-2003
34782-5145-OI,0,26-11-1984
22650-19971-DI,1,03-06-2018
64653-16680-OL,0,09-10-2001
89546-91348-GF,1,14-04-2000
29456-76317-KJ,1,16-08-2017
73953-80553-JB,1,22-01-2015
76237-25218-OB,1,26-10-2009
34402-74137-EI,1,13-05-2012
84136-59686-HG,0,11-02-2013
39798-53417-LN,1,31-01-2013
51017-54578-FO,0,17-01-2018
21912-51930-OI,1,01-05-2014
67314-26457-AH,1,15-06-2016
56230-2827-FJ,0,26-03-2012
94368-66883-KO,1,13-08-2005
88234-86232-HB,0,22-09-2017
60095-41708-NL,0,03-04-2016
68756-22404-BE,0,25-04-2012
36594-74449-OA,0,29-07-2016
74673-57853-NK,1,01-04-2015
50194-38238-DO,1,01-06-2004
26858-64232-KE,0,23-08-2005
89733-13925-HG,1,30-12-2017
28316-84499-FK,1,01-09-2011
97436-81856-EF,1,06-04-2018
49192-43391-DN,0,29-10-2010
73707-78802-AN,0,21-06-2018
49845-62556-ME,0,08-08-2018
14583-19194-ED,0,17-08-2006
59237-90178-AK,1,16-02-2018
30058-73263-NG,1,21-08-1994
49004-88868-KB,0,13-08-2014
2370-1262-MJ,1,09-06-2011
29892-59282-GH,0,12-09-2010
68531-94660-BA,0,17-09-1999
72183-33545-OK,1,26-09-2016
44064-56710-LG,1,30-07-2018
86401-70144-GI,0,30-09-2016
76387-36955-FA,1,25-03-2017
8028-5863-EG,1,25-03-2017
82163-80313-JE,0,14-07-2016
12709-68346-MI,0,15-03-1984
24730-52235-JB,0,27-12-2015
95049-26407-DH,0,19-09-2000
73337-95103-OO,1,17-12-2018
36152-82995-OB,1,18-09-2006
61544-15883-EF,0,16-02-2019
12653-90833-BL,0,20-05-2009
15460-10295-LK,1,01-06-2013
4764-34003-DB,0,24-09-2018
35466-11547-OB,1,01-02-2009
71340-50620-OE,1,03-02-2011
31838-3110-EH,0,24-08-2016
74780-31711-MO,1,25-06-2015
99284-26901-DJ,0,27-11-2018
13297-60254-KB,1,21-03-2017
74147-15564-FD,1,10-05-2019
87783-29740-BE,0,12-04-2017
69340-83996-LH,0,02-02-2006
85596-15893-KD,1,23-05-2015
9005-42587-AM,1,09-04-2019
77649-2202-JG,0,23-08-2019
67380-53004-NN,1,04-04-2018
16093-77828-OB,0,13-06-2012
78355-90909-NN,0,25-09-2017
70384-30850-HB,0,24-05-2005
85120-17558-MH,0,18-04-2000
36593-38001-OJ,0,24-07-2005
78261-94619-BN,1,01-08-2018
45428-84243-LK,0,07-06-2001
72780-11746-MA,1,03-02-2017
93643-32681-DB,1,23-11-2009
7419-53003-DL,0,07-01-2011
58147-55927-EH,0,08-04-2019
99081-77815-IB,0,24-05-1996
72484-95754-NM,0,09-06-2014
47505-97574-IH,1,23-10-2000
51137-13651-FI,1,15-09-2018
2847-95966-EG,0,20-08-1986
7954-24643-HB,0,17-02-2017
5594-19301-BG,1,20-05-2006
4740-83429-GE,0,30-04-2009
4369-87917-AJ,1,12-01-2019
30211-35505-FE,0,20-05-2001
25926-32488-FE,1,12-09-2018
57012-11576-NE,1,20-07-1981
34205-9616-KJ,1,27-10-1994
49173-61613-OB,0,26-08-2017
3761-2604-JB,1,21-04-2019
60169-1683-BM,0,09-06-1961
40651-24183-BD,1,22-10-2017
77805-33673-BA,1,30-06-2003
60931-73081-GD,0,01-11-2016
66023-22704-IB,0,11-03-1983
61358-64505-KH,0,13-12-2013
34025-64101-OO,0,04-04-2007
16021-37859-NG,0,23-08-1973
47143-27943-BL,0,11-08-2019
76965-99341-DF,1,11-12-2009
4221-60952-DJ,0,03-06-2013
55880-76283-GG,0,26-08-2018
94756-65698-MJ,1,31-10-2011
89514-59318-IB,0,12-02-2011
75931-55595-FA,0,26-10-1998
36634-93619-DD,0,24-12-1999
10374-44703-JH,1,06-06-2014
21510-62564-IB,0,09-08-2005
42738-65607-DI,0,11-04-2018
16288-18277-LO,1,12-08-1984
59286-83916-NK,1,27-10-2015
60089-63297-FI,0,09-07-2005
54781-38985-JH,1,08-12-2001
85142-80038-GA,0,19-08-1987
96424-15417-EL,1,17-07-2019
16712-80808-AO,0,10-12-2009
14651-34419-NF,0,15-12-2017
87610-32314-BA,0,26-11-2008
94105-74694-GJ,0,10-12-1982
85673-32702-FG,1,25-09-2013
27836-77536-II,0,26-03-2004
631-94005-BH,0,08-06-2018
45184-34157-KF,1,05-01-2019
76351-29124-EN,0,16-06-2016
10405-27960-OE,0,08-08-2016
57465-63929-BI,1,04-04-2014
24871-7773-DN,0,08-05-2016
45734-24893-BM,1,06-03-2018
46005-48103-BB,0,29-08-2004
48106-24170-KD,1,22-07-2008
34208-2434-GF,1,23-02-2004
92671-85191-JJ,1,02-05-2009
15632-47436-OA,0,26-03-2005
5652-19288-NG,0,14-03-2015
81829-80320-NF,1,23-01-2017
27448-18406-GD,0,20-05-1973
84341-80666-BM,0,17-10-2018
89534-5014-BI,1,02-07-2019
3269-30330-EA,1,18-11-2014
66632-40025-GG,1,27-07-2013
49791-1123-HN,1,04-04-2019
89799-74225-DG,1,12-08-2014
92414-38103-BG,0,07-07-2019
17876-3800-OK,0,19-06-2007
98476-57288-KM,0,14-01-2019
79268-32911-BB,0,03-04-2007
1336-40790-HL,1,04-07-2019
94666-52784-EO,0,25-06-2017
53852-94462-AE,1,19-01-2009
42632-9534-DF,0,30-07-1970
45148-82623-AM,1,15-09-2015
46798-74178-ND,0,20-10-2016
12410-7041-KA,1,12-01-1981
79429-99286-GK,1,07-04-2017
62977-68392-BO,0,02-07-2018
34366-26615-OL,1,06-06-2019
84401-18981-OB,1,19-06-2018
91648-41746-KN,0,22-03-2013
85339-42779-BA,0,05-09-2001
40673-71535-KL,1,30-04-2006
72545-74661-HE,0,14-07-2018
14691-34215-IA,0,18-11-2013
61430-21970-OL,1,07-11-2001
724-47053-JO,1,08-01-2019
39847-85823-FJ,1,04-08-1998
59819-52455-KI,1,22-12-1990
57214-5485-IH,0,19-10-2003
44295-59764-DI,0,26-08-2007
34257-29936-NL,0,04-07-2018
57927-25003-GF,1,24-09-2013
41824-90571-OF,1,02-03-2014
76865-28661-GN,1,22-12-2017
76479-91802-JM,0,11-08-2019
54105-50338-HK,0,17-09-2018
86264-39964-DM,0,19-02-2019
67571-78676-GJ,0,04-07-2012
41132-68370-EK,1,09-11-2018
44557-97680-KD,1,20-01-2019
67114-7784-GL,0,05-11-2017
90103-94616-KD,0,24-02-2018
22553-33978-BF,0,05-03-2018
72691-71095-AG,1,31-07-1974
82430-68888-DH,1,26-06-2016
27774-60659-HG,1,06-03-2010
8567-33471-EI,1,08-01-2016
86595-32453-IK,1,11-07-2011
59782-96494-NJ,0,13-07-2004
56289-39594-EG,0,22-07-2019
73496-40572-OB,1,22-01-2001
2114-94830-BN,1,19-06-2017
53720-74502-DB,1,30-10-2017
48459-51224-NG,1,11-12-2017
61577-37736-IB,1,19-09-2018
92323-53396-AN,1,06-11-2009
5880-73301-BD,1,05-06-2016
66308-31613-DA,1,06-06-2016
24874-35765-GJ,0,23-03-1994
66124-42395-HK,0,17-01-2017
97382-4845-BM,1,11-09-1987
69339-11770-MF,1,25-06-2019
63896-92915-LA,0,01-10-1986
72461-87708-LG,0,12-12-2018
81122-35138-IO,1,17-07-2019
58940-56052-MB,1,13-03-2003
67196-17696-EE,1,01-06-2010
39399-81997-FA,0,12-11-1990
72153-26300-BO,0,14-07-2011
41529-17666-KE,0,15-07-2013
13628-2262-JJ,1,12-11-2018
21029-30455-IM,0,02-10-2018
74963-93211-JO,1,27-11-1990
82441-4455-HD,1,30-08-2017
71593-48030-IB,0,07-03-2018
64384-66173-BB,0,20-02-2019
52944-28283-BL,1,02-08-2017
28933-26083-IJ,0,11-06-2012
53452-12969-NN,1,09-06-2009
73940-62074-OL,0,02-12-2016
7176-48057-HH,1,23-06-2016
15117-71017-NL,0,14-06-2013
89429-34848-NK,1,18-04-2018
5193-9340-IM,0,16-03-2011
9798-56047-OK,0,08-12-2002
37030-61829-MB,1,12-06-2010
35977-62717-GA,0,02-11-2011
63285-89767-OJ,1,29-08-2019
81435-52591-IA,0,14-02-2017
5875-35219-BD,0,11-09-2013
23150-75331-BI,1,18-10-2016
31913-8021-BL,0,20-10-2018
15176-27245-BG,0,17-09-1993
5347-93406-EI,0,01-03-2017
83345-55702-KH,0,26-12-2014
2544-79062-AL,1,13-08-1982
61063-24576-LI,1,14-04-2013
89281-13551-JB,1,11-07-2019
9951-98259-GM,0,10-09-2013
39061-57318-BE,0,10-08-2016
25737-60123-AA,1,12-11-2009
89945-30830-FE,0,29-11-2015
92234-35200-AO,0,20-05-2018
82187-25269-MG,1,03-11-2010
27224-57160-AK,1,12-12-2007
35436-98090-GO,0,11-12-2016
65684-12287-DB,1,07-03-2001
61979-91714-MB,1,12-07-2019
85089-43074-NK,0,26-04-2018
17092-91071-NJ,0,03-12-1973
90250-41009-DJ,1,14-06-2019
51722-16394-EJ,0,23-07-1994
6732-37943-MM,1,18-12-2013
68566-51669-NJ,0,05-08-2017
95442-23578-LM,0,04-08-2019
84364-64245-AB,0,28-10-2016
45346-43396-EK,0,28-01-2000
40319-32177-BB,0,18-01-2009
65193-53812-GI,0,17-04-2013
89674-68541-GK,1,12-07-2019
99293-52824-GB,1,26-06-2019
94211-87641-OD,1,01-08-2016
74759-36290-NB,0,02-11-2011
37081-59933-AE,0,12-11-2018
8115-27353-DD,0,27-10-2018
56706-65301-BE,0,24-08-2017
81688-80041-BN,1,13-05-2014
72093-90853-AN,0,06-05-2011
65151-89904-GN,1,28-05-2011
58852-24286-KO,0,04-05-2010
61103-18506-FB,0,29-08-2019
22391-84366-FM,1,06-10-2008
50823-76622-EN,1,25-07-2013
28372-77682-FB,1,06-12-2008
49359-19625-FO,1,21-09-2016
1702-46976-LI,0,28-05-2019
62012-22225-KN,0,08-11-1992
58060-9659-AH,1,25-01-2011
87364-83203-EK,1,05-04-2015
52310-82126-DB,0,26-09-1966
1628-98787-AA,0,28-10-2014
40435-10181-EF,0,07-05-2009
4052-97781-MI,1,25-07-2019
52317-88013-LG,1,05-09-1997
88445-35281-NH,0,29-11-2011
23116-25336-DH,0,08-04-2014
72537-93780-GA,1,12-03-2017
27150-2533-EJ,1,23-08-2019
16079-13424-BF,1,16-09-1987
25105-61121-NH,0,31-12-2001
97818-2265-AJ,1,03-11-2017
83845-68328-LL,0,21-08-1995
15755-68687-HG,0,24-02-2011
48414-2111-EH,1,09-02-2018
93811-32204-EN,0,28-04-2012
59836-73339-JB,0,16-12-2016
92047-45628-KA,0,18-07-2005
37453-37887-HD,0,21-08-2019
16504-3741-ML,1,23-06-2018
98109-45800-DM,0,27-06-2019
22685-73957-JF,0,17-09-2014
66618-63523-IN,0,07-10-2011
78852-16526-NB,0,13-11-2014
72318-99001-KK,0,08-12-1994
42744-76621-KH,0,31-07-2019
7807-74991-FH,0,15-08-2012
60115-45710-BB,1,31-07-2010
72942-50840-FL,1,13-02-2018
38989-27561-AN,1,13-11-2000
31914-21111-GO,1,18-09-2014
37425-79742-NB,0,18-12-2018
36196-6655-AN,1,31-01-2016
84864-10922-AN,0,07-01-2009
16448-20212-OE,1,06-06-2003
72630-89135-AA,0,14-12-2018
96359-18276-MD,1,13-05-2012
49379-50100-OD,0,26-12-2012
26026-48232-FB,0,07-02-1979
47961-54465-IH,0,04-05-1970
12823-74443-AD,0,17-01-2019
55707-64902-OB,1,13-11-2018
73494-72853-GB,1,14-08-2013
43188-3186-KB,1,23-08-1999
77147-66096-GG,1,23-10-1987
98280-79377-BK,1,19-02-2019
77097-99562-KK,1,16-02-2018
32032-17154-OH,0,05-04-2019
65195-8952-NE,0,28-08-2019
39668-24928-DA,1,08-10-2013
64500-66855-BI,0,10-12-2013
19270-49185-LO,1,04-06-2016
42348-6583-AD,0,09-03-2016
35744-6277-IM,0,14-03-2016
57965-40158-NB,1,20-03-2013
78214-97583-JI,0,25-02-2018
18026-37643-OI,1,23-02-2008
99868-10770-AH,0,23-07-2016
65564-45621-EN,0,08-08-2019
67750-93710-BH,0,31-03-2012
43802-56387-HI,1,29-07-2019
20217-73244-OL,1,19-08-2019
31141-85137-OL,1,13-10-1978
61989-84299-FK,0,17-05-2018
79794-56706-BJ,0,13-08-2014
87850-57004-GD,0,15-08-2016
83117-63091-BK,0,21-09-2004
80002-20574-OL,0,13-12-2017
38168-55411-NG,1,13-01-1996
4248-30802-MB,1,23-04-2010
549-66354-NB,0,25-11-2012
68144-68933-JL,0,22-01-1991
66797-4577-DB,0,26-01-2017
23442-39121-AD,1,16-08-2019
60574-56998-JB,1,07-07-2019
71968-111-DK,0,21-11-2000
53556-79808-MK,0,07-01-2011
80879-57490-IO,0,18-03-2009
6819-40974-EM,1,01-04-2002
18231-75186-MK,0,23-02-2010
5697-29129-DL,1,19-04-2018
80040-90763-HH,1,28-07-2019
90288-6810-GL,1,12-02-1990
90064-8920-FG,1,30-11-2018
56552-3847-KO,0,18-02-2019
15389-24076-NL,1,12-05-1997
58157-2150-AO,1,14-05-2019
98817-63470-MG,0,20-07-2019
91874-96633-FO,0,05-02-2013
80706-38642-KE,0,19-04-2017
59749-49104-GK,0,17-08-2019
1930-64293-EI,0,05-03-1987
82542-16306-DE,1,28-04-2018
81802-89135-FJ,0,04-08-2019
40666-61176-FG,1,09-11-2018
60227-31562-LA,1,14-11-1975
10415-19956-BM,0,28-10-2018
34242-22554-FO,0,19-01-2016
93636-29198-DO,0,28-12-2013
81991-84-OB,1,07-10-2017
23724-92853-IN,0,21-11-2013
72616-70660-AM,1,11-08-1995
67783-42830-DE,0,23-12-1996
26524-32369-MF,1,18-08-2017
51967-58898-EF,1,09-04-2019
80146-41750-BE,1,09-11-1993
87250-70984-KM,1,24-07-1999
56332-12844-EA,1,05-07-2010
37585-17633-MN,0,11-12-1999
18147-39228-DK,1,17-12-2007
13977-68652-FN,0,05-05-2017
29913-96716-BK,0,06-11-1989
47405-72296-BA,1,21-08-2018
24760-62647-BO,0,14-07-2010
30482-31901-JB,1,22-09-2003
51594-81756-NO,0,22-01-2003
21929-81178-AJ,1,24-06-2019
8399-39437-EH,1,02-01-2005
30277-61968-EE,1,13-04-2018
890-79681-FA,0,07-07-2013
43998-76602-AJ,0,27-08-2019
9638-69904-DH,0,11-08-2018
35975-44507-AM,0,04-07-2018
89920-79957-AO,0,10-07-2008
10371-24996-JM,0,16-01-2015
55828-35800-BI,0,14-05-2018
47899-12047-DI,1,27-03-2011
89272-44277-FI,1,13-09-2013
23444-36413-HM,1,01-11-1997
73090-67186-JO,1,26-10-2018
28238-79070-LL,0,09-06-2018
85820-13423-AI,1,19-02-2019
740-99896-AE,1,26-01-2013
28959-53759-BJ,1,28-03-2014
67039-67782-OK,0,24-01-2008
24277-9184-JB,1,16-08-2019
35021-47224-MM,0,08-03-2007
3150-35311-MH,1,14-05-2018
50721-63106-BG,1,16-03-2019
42141-69310-OK,0,07-11-2008
37016-52533-EJ,1,24-09-2014
50195-79925-GN,1,13-11-1998
99971-77469-OK,0,16-06-1984
28765-6435-JK,0,08-06-2019
93642-62171-AO,0,01-05-2001
77657-73505-HH,0,11-10-2015
66961-67045-BD,1,02-07-2002
99840-20826-AI,1,16-11-2004
86290-86393-KB,0,25-06-2018
92628-37339-EK,1,10-07-2009
47019-65186-KD,1,30-03-2018
61680-95716-LA,0,26-05-2018
83729-12938-EB,0,04-05-2017
39509-37069-AB,1,13-06-2019
44571-52441-LJ,0,03-04-2015
75640-22263-BL,0,02-07-1994
16000-55361-GF,0,07-11-2018
9375-91231-HG,1,06-07-2019
19570-35202-IB,1,16-12-2002
55987-83274-GB,1,18-02-2009
16231-16346-DA,0,02-06-2018
54076-95580-IA,0,25-11-2006
37092-2575-EB,0,09-07-2014
36418-29034-LL,1,07-07-2019
68806-20753-DD,0,25-07-2017
2183-7526-JO,1,30-05-2007
88869-36506-KJ,1,04-05-2019
81732-55113-HO,0,09-04-2016
18294-42879-FA,0,05-10-2018
418-80478-KA,1,20-03-2019
33566-43835-DK,0,31-05-2017
1591-33425-KH,1,02-09-2001
62135-4857-GJ,0,08-12-1997
63844-75117-LF,1,07-05-2019
40052-42052-HM,0,25-12-2018
33549-29220-LD,1,13-02-2012
21717-91431-MK,0,13-09-2008
22025-60987-AJ,1,23-12-2018
8960-86872-LO,0,15-09-2018
13182-66645-HE,1,18-11-2012
8776-40608-MB,0,26-04-2005
68928-64345-GF,0,24-09-2011
75111-59105-BI,1,01-02-2019
1425-3855-KA,1,27-07-2017
59091-38656-EB,0,24-03-1998
11454-69599-DO,1,14-07-2013
56863-3110-ME,1,14-08-2019
4909-57769-GE,1,06-11-1974
99142-47861-JM,0,20-08-2019
21660-57932-MJ,0,22-11-2018
67145-64420-OB,0,17-04-2019
1474-23161-LO,0,03-09-1983
84931-28324-GK,0,17-01-2018
49061-68536-AA,1,13-07-2018
40421-61770-DB,1,16-03-2019
1233-49229-JB,1,06-12-1994
35402-62740-OL,1,04-03-1993
45175-28001-BJ,1,09-07-2013
45579-45307-KK,0,11-02-2017
26277-10538-HG,1,27-08-2018
43521-40549-FJ,1,20-06-1968
12653-10529-EG,0,31-05-2018
36794-75754-JJ,0,28-03-1992
32283-90650-AL,0,29-01-1999
17502-88090-EM,1,06-06-2016
51011-8453-HJ,0,02-06-2019
46338-32853-KB,0,24-01-2018
60442-82587-AE,1,11-05-2011
18918-40315-BN,0,17-07-2005
10864-63295-BN,0,21-05-2016
36584-87072-NI,1,15-02-2014
79914-64623-BO,1,09-05-2019
80382-25968-ON,0,04-11-2015
5264-30837-LJ,0,23-02-2002
1226-32093-GJ,0,11-04-2015
31102-96031-JL,0,13-08-2006
77594-95670-IB,0,18-06-2010
65353-60534-MA,0,25-12-2015
61405-7696-LD,0,18-08-2015
64444-14936-DM,1,15-08-2019
92367-58579-DE,1,10-07-2019
74585-53586-BA,1,11-08-2006
12942-72417-MG,0,22-03-2017
60496-44500-FB,1,23-01-2016
99437-98248-IG,1,02-08-2019
89362-44462-BB,0,09-05-2016
6429-2000-GB,1,14-12-1997
99945-20444-LG,0,21-11-2016
25273-99309-JN,1,18-06-2019
30557-20414-DN,1,03-10-2015
53207-10701-HJ,0,17-05-2015
96795-82003-DJ,0,29-01-2015
32352-87117-DD,1,26-06-2011
17094-38247-MA,0,13-11-1989
61961-61200-IL,0,02-04-2017
42276-9435-NH,1,23-07-2017
77730-82454-HK,0,22-11-2011
94816-33066-DH,0,02-12-2014
5323-49778-OH,0,08-04-1998
7287-71979-JB,0,22-11-2005
95276-61457-BL,1,29-09-2007
46218-63248-JL,1,20-08-2004
25693-8858-JG,0,24-06-2005
36366-7822-HB,0,12-11-2003
18152-60328-AH,1,28-08-2015
95663-14215-BL,1,17-12-2005
87358-89305-EA,1,29-10-2017
23914-5652-GL,0,23-09-2005
41230-60535-FH,1,03-12-2012
13534-32716-BK,1,27-12-2011
89916-34267-EA,1,01-03-2014
83598-42005-AG,1,13-10-2016
8291-78389-LE,1,27-10-2004
89657-59723-LD,1,25-09-2014
27787-35029-HI,0,02-08-1991
66628-98098-IK,0,15-08-2006
81250-49655-LD,0,19-06-2018
855-11882-FD,0,01-08-1996
49273-38206-DB,0,19-04-1999
60520-32505-LF,1,27-01-2018
20475-5210-EO,1,24-04-2019
53017-77041-EH,0,03-04-2008
28781-99663-HJ,1,19-09-2006
15090-39520-HG,0,26-02-2016
64424-79097-FN,0,09-11-2018
45648-84778-HE,1,22-11-1985
92732-88730-GO,1,13-02-2016
11778-94696-MD,1,14-05-1977
98986-70197-HB,0,28-11-2012
95350-1075-KA,0,04-11-2011
51509-7617-KD,0,24-05-2017
40491-80123-LF,1,23-04-2018
57602-94867-KB,1,14-12-2016
14313-93286-BE,1,11-02-1996
95552-13453-BB,0,19-06-2015
2328-69294-GL,0,13-03-1995
81332-14092-IO,0,16-07-1984
84339-76782-NN,0,03-06-2018
79258-62208-GA,0,07-01-2018
96476-40175-NH,1,08-11-2017
94020-9001-LF,0,25-10-1995
55883-20927-HM,0,31-01-2015
13549-49630-HB,0,14-06-1987
90578-89476-ND,0,27-04-2019
2640-27667-FK,0,28-07-2018
1303-6249-IK,1,21-10-1975
21289-25158-II,1,26-12-2010
13856-3136-BB,1,04-02-2005
44772-39114-BI,0,21-08-2009
51196-15280-IG,0,30-07-2019
61052-31273-ID,1,31-07-2005
96087-93727-LE,0,08-01-2019
168-28842-IO,0,05-10-2015
28771-38521-NL,1,10-07-1979
91613-68580-NH,0,08-05-2016
66441-34986-HK,0,07-07-2019
30014-6570-DN,0,29-09-2017
65175-20851-NE,0,12-03-2018
85601-62474-BN,0,27-05-1998
83901-47137-KK,1,01-01-2016
59336-5463-JM,0,26-01-2013
67052-17562-BN,1,25-06-2017
27518-63159-OE,1,10-11-2002
84352-9533-GJ,0,25-09-1997
58337-94473-MH,0,04-11-2010
10973-96573-BE,0,30-04-2016
53194-50569-MH,1,02-12-2015
10794-10542-AD,1,22-08-2011
70380-825-FJ,0,03-05-2006
4964-23820-ID,1,03-05-2004
4834-68957-KH,0,24-07-2019
66513-2222-NH,1,20-04-2018
47754-91846-IL,0,13-06-2008
72533-41928-OL,0,06-06-2016
86155-83341-DD,1,23-01-2011
13369-85070-BI,1,03-04-1996
79374-15037-NG,1,14-05-2018
61603-63640-BO,0,14-04-2016
72243-34591-FO,0,27-12-2018
69972-26314-FI,0,16-08-2019
42775-82624-OA,1,30-08-2019
24312-92362-IN,0,18-02-1987
98002-62482-BJ,1,24-02-2015
98394-67878-MD,0,26-08-2016
1106-70182-BF,0,09-12-2018
10537-78722-JH,1,20-06-2019
42884-27498-KA,0,01-07-2012
23842-13210-BL,0,31-07-2011
24245-44416-KE,0,30-01-2009
40851-16581-LI,0,13-05-2014
68496-56450-NL,1,04-05-2002
40127-66809-AJ,0,18-06-2019
8364-56242-NF,0,11-02-1991
33084-90485-HL,1,10-06-2007
77854-58985-BM,0,14-02-2013
92776-84280-MG,0,27-01-2016
54708-13444-BE,0,15-04-2019
76579-51234-GB,1,17-02-1988
13948-25349-GE,0,26-08-2019
56831-48390-LJ,0,01-08-2008
31320-88196-JN,1,22-09-2014
77155-49211-BD,0,26-09-2017
8983-77308-BG,0,12-01-1996
71364-5220-NM,1,23-07-2019
4460-25615-GE,1,19-11-2008
22287-98806-IM,0,12-08-2019
12484-90423-GB,1,14-04-2015
99382-65021-LH,1,07-07-2008
47249-65172-FA,1,18-04-2004
51660-62612-JK,1,19-02-2018
33956-99924-LH,1,18-07-2014
5004-22098-BL,0,12-10-2018
56759-11-BN,0,29-08-2019
53337-90596-AO,0,15-09-2006
63908-75787-BM,1,02-12-2015
28281-74148-NE,1,09-09-2018
58306-73215-JK,1,08-07-2000
82131-76441-OD,1,11-06-2012
47227-47092-BO,0,16-01-2014
44724-35477-GA,0,23-03-2002
18846-24583-LE,0,29-09-2018
39110-84860-OJ,1,24-06-2019
17111-20917-NM,0,02-06-2014
28373-72655-NI,1,21-01-2016
18364-11592-NJ,0,28-01-2015
55980-30446-KK,0,19-08-2019
57889-53208-DJ,1,25-10-2005
61578-90204-EL,1,23-06-2002
43090-58031-DG,1,13-11-2013
49832-97594-HK,0,15-08-2017
4335-66086-DO,0,09-11-1966
34545-32024-NJ,0,16-09-2014
58630-54905-AN,0,20-08-2015
54122-40924-MK,1,18-09-2007
36981-11242-OH,0,15-08-2019
30823-97405-MJ,1,02-07-2014
85462-84129-OL,0,28-09-1997
5335-31174-JI,1,11-09-2004
48622-63272-FI,1,10-04-2001
30988-26687-MG,1,19-06-2019
6178-32723-NF,0,06-05-2013
18962-13196-HJ,0,03-12-1977
64116-33684-OI,1,24-12-2016
86038-4449-BB,1,16-12-2016
29196-50130-OB,1,29-03-2018
44749-84000-JB,1,10-08-2019
89329-53578-BA,0,28-02-2008
56172-39910-DA,1,17-03-2018
69535-88510-FL,1,15-03-2017
62674-29515-FB,1,06-08-2019
69580-17020-JH,1,23-05-2015
92837-42957-BB,1,11-05-2017
10755-68949-FI,0,08-03-2001
2968-1669-GE,0,19-10-1996
16462-63052-GD,0,04-11-2018
26096-9309-HF,1,03-06-2018
61769-22563-DL,1,23-03-2016
18441-32449-HE,1,29-07-1992
2901-76571-OH,1,29-11-2015
24157-73331-AN,1,27-12-2015
47051-15918-LL,0,23-07-2015
48317-65186-BF,0,11-03-2015
77928-23590-DL,1,22-12-2006
34763-69383-JM,0,27-11-2012
56598-17895-LA,1,30-09-2017
6464-72166-KG,0,21-08-2018
51435-81125-EB,1,02-04-2008
53393-36043-FE,1,17-04-2018
92281-47036-KI,1,15-05-1980
75888-41849-AM,0,26-07-2005
92881-75552-AA,1,25-05-2019
78723-33094-AF,1,02-05-2017
11813-56527-FG,0,25-08-2018
89720-31268-FB,1,09-01-2015
83735-79169-HO,1,12-01-2011
8807-34880-JF,0,14-02-2018
81100-17720-MK,1,03-09-2011
77442-2099-EH,0,11-11-2006
18029-90061-BL,1,30-11-1992
74147-92955-EB,1,21-09-1988
7505-79351-EK,1,30-08-2019
17031-19056-OB,0,17-12-2017
37753-92741-BI,0,23-04-2015
16144-67161-EA,0,16-03-2015
3849-86536-BD,0,08-05-2011
38685-99223-LO,1,13-06-2019
64117-12731-IN,1,16-06-2019
41553-88880-JN,0,21-07-1995
55019-47645-IH,1,10-05-1993
35619-52051-FB,0,30-01-2019
16310-56870-MJ,0,06-11-2012
98482-58685-BA,1,11-04-2017
148-43332-NB,1,21-11-2016
15336-55172-MH,0,29-06-2019
754-96845-GJ,0,09-12-2016
2073-87515-NH,1,28-12-2006
74062-29758-GA,1,16-11-2013
41853-55669-KJ,0,03-10-2015
43662-69536-NL,1,09-01-2016
83318-44197-KB,1,25-10-2005
2192-70394-BM,0,17-08-2018
79771-5756-NI,0,08-12-2012
15433-97223-OG,0,18-08-2018
29094-81202-GH,1,05-08-2018
251-26293-EH,1,06-04-1998
62628-85174-DI,1,05-01-2019
13975-24777-FG,0,25-09-1979
86460-79336-AJ,0,27-08-2002
66583-68707-JB,0,15-04-2018
90154-8630-FG,0,29-08-1993
6388-5930-LD,1,01-04-2015
82468-34095-HB,1,16-06-2010
27246-87379-IE,1,17-09-2007
81922-27527-KB,0,17-02-2016
93628-1867-NB,0,31-01-2007
45665-44880-MF,1,20-07-2006
47662-46445-BG,0,24-09-2002
76166-72974-KI,0,26-10-2007
23462-78968-NG,1,18-01-2019
30126-54691-GD,1,15-05-2019
10780-9884-EA,1,03-07-2017
16578-2806-JF,0,07-02-2015
52077-57586-MI,1,15-08-2018
67453-33531-BD,1,14-08-2012
79592-74449-HB,1,04-04-2017
47837-69561-GF,0,21-07-2019
35310-68179-NI,1,15-10-2018
87789-30710-BK,1,10-11-2015
78887-92780-JL,1,02-11-2006
63471-20761-OO,0,25-05-2019
1936-48540-AD,1,04-05-2012
21098-25343-OF,0,15-11-2018
40184-27875-KB,0,15-10-2018
54959-97026-KF,0,04-06-2017
